order_item_id,order_id,product_id,seller_id,quantity,selling_price,discount,item_status,tax_amount,margin
29692,14865,347,34,2,2626.86,259.52,Cancelled,262.69,-297.15
29693,14865,376,39,2,4172.83,438.61,Cancelled,417.28,3640.13
29694,14866,326,41,4,2211.76,591.62,Cancelled,221.18,1421.13
29695,14866,357,13,3,1458.59,129.8,Cancelled,145.86,-1083.55
29696,14867,15,5,1,2091.39,27.27,Cancelled,209.14,-484.95
29697,14867,287,48,2,721.9,306.37,Delivered,72.19,143.55
29698,14867,420,48,4,3596.26,1022.44,Delivered,359.63,1793.95
29699,14868,416,21,2,413.76,167.27,Cancelled,41.38,18.25
29700,14869,279,23,2,3877.57,166.18,Returned,387.76,1852.03
29701,14870,264,1,5,1413.04,317.18,Cancelled,141.3,317.82
29702,14871,407,45,1,1797.54,437.84,Returned,179.75,-990.78
29703,14871,410,34,1,796.99,238.1,Cancelled,79.7,-2063.71
29704,14872,371,10,2,2734.88,504.97,Returned,273.49,1934.36
29705,14873,297,44,2,1659.33,211.69,Cancelled,165.93,-2096.17
29706,14874,204,36,1,1324.66,291.5,Cancelled,132.47,-1255.09
29707,14875,423,40,3,3991.69,142.79,Returned,399.17,3320.14
29708,14876,408,8,3,1248.41,390.55,Cancelled,124.84,-2112.61
29709,14877,17,50,2,4202.6,322.56,Returned,420.26,1619.51
29710,14878,271,6,2,3044.23,1055.52,Cancelled,304.42,253.39
29711,14878,100,36,3,1871.43,771.07,Returned,187.14,-584.79
29712,14878,52,24,2,2206.16,876.09,Returned,220.62,-1607.6
29713,14879,495,8,3,1722.69,433.05,Returned,172.27,1408.69
29714,14880,44,38,3,2407.64,810.9,Cancelled,240.76,2074.83
29715,14880,290,4,5,2873.21,298.59,Returned,287.32,2238.0
29716,14880,448,20,4,3028.85,251.82,Cancelled,302.88,2456.32
29717,14881,39,2,3,1184.84,144.42,Returned,118.48,280.0
29718,14881,399,25,4,1828.83,4.76,Returned,182.88,-1746.68
29719,14881,46,14,1,2937.92,398.43,Cancelled,293.79,-934.53
29720,14882,332,43,3,730.38,140.11,Returned,73.04,-399.22
29721,14882,266,46,2,634.06,118.05,Cancelled,63.41,-1602.97
29722,14882,131,40,2,2354.84,598.45,Delivered,235.48,2239.81
29723,14883,491,27,4,677.71,120.34,Delivered,67.77,-1457.34
29724,14883,124,23,1,3822.94,591.41,Delivered,382.29,180.29
29725,14884,298,32,2,310.85,124.27,Returned,31.09,-1139.26
29726,14884,298,12,5,416.22,18.9,Returned,41.62,-1033.89
29727,14884,417,27,1,3027.22,1277.35,Delivered,302.72,-938.3
29728,14885,74,16,3,1667.12,493.47,Delivered,166.71,747.12
29729,14885,55,45,4,2119.0,92.12,Delivered,211.9,621.97
29730,14886,459,8,2,2494.36,328.53,Cancelled,249.44,985.16
29731,14886,73,36,4,3185.21,1238.94,Cancelled,318.52,1786.34
29732,14887,433,45,1,302.16,20.48,Returned,30.22,-1445.55
29733,14887,451,25,5,4017.94,842.82,Cancelled,401.79,321.79
29734,14888,437,42,2,3888.52,1096.38,Returned,388.85,1598.91
29735,14888,200,27,4,518.94,203.26,Delivered,51.89,-2018.9
29736,14889,130,16,3,3475.1,265.78,Delivered,347.51,666.13
29737,14889,285,21,3,4265.54,31.54,Returned,426.55,2233.59
29738,14889,55,22,5,2099.3,111.82,Delivered,209.93,602.27
29739,14890,53,35,3,1681.07,556.38,Delivered,168.11,-916.95
29740,14890,60,10,3,2792.49,1153.38,Returned,279.25,1134.43
29741,14891,27,32,1,3261.62,545.29,Delivered,326.16,2466.72
29742,14891,290,35,5,2577.1,594.7,Returned,257.71,1941.89
29743,14891,31,3,5,3392.13,1333.31,Returned,339.21,3118.37
29744,14892,389,28,5,3285.51,237.24,Delivered,328.55,903.36
29745,14892,477,39,2,911.89,225.43,Returned,91.19,-2611.58
29746,14893,22,19,2,2971.51,476.08,Delivered,297.15,-703.42
29747,14893,408,33,4,1250.27,388.69,Delivered,125.03,-2110.75
29748,14893,312,2,5,2388.32,402.24,Returned,238.83,2015.86
29749,14894,283,30,3,1451.9,14.29,Returned,145.19,-1102.64
29750,14894,431,5,5,2683.89,494.51,Returned,268.39,2146.94
29751,14895,76,28,5,1354.84,404.69,Returned,135.48,-2486.1
29752,14895,357,18,5,1312.17,276.22,Returned,131.22,-1229.97
29753,14896,188,37,2,3575.92,386.31,Returned,357.59,1696.27
29754,14897,142,20,1,470.5,39.88,Returned,47.05,-930.22
29755,14897,444,33,5,1665.75,578.93,Returned,166.58,758.72
29756,14898,101,24,4,3434.07,785.73,Returned,343.41,1030.54
29757,14899,409,2,1,4478.65,446.56,Returned,447.86,754.82
29758,14900,53,31,1,1938.28,299.17,Returned,193.83,-659.74
29759,14900,145,3,1,1499.29,312.85,Returned,149.93,918.14
29760,14900,332,39,4,674.9,195.59,Cancelled,67.49,-454.7
29761,14901,241,37,2,521.39,7.45,Returned,52.14,-1720.26
29762,14902,369,32,1,204.66,37.63,Delivered,20.47,-1566.71
29763,14902,19,10,3,413.88,107.38,Delivered,41.39,-2456.13
29764,14903,296,33,1,3077.83,50.24,Delivered,307.78,2768.29
29765,14903,55,36,4,1657.28,553.84,Returned,165.73,160.25
29766,14903,70,42,1,2069.7,577.45,Returned,206.97,-1844.61
29767,14904,462,46,4,471.01,85.41,Returned,47.1,-1962.23
29768,14904,16,28,3,2873.51,881.68,Delivered,287.35,986.69
29769,14905,353,39,3,346.89,66.38,Delivered,34.69,-1646.32
29770,14906,275,42,1,3968.97,178.78,Delivered,396.9,2036.91
29771,14906,276,7,5,3220.98,846.17,Cancelled,322.1,1684.67
29772,14906,258,1,1,1867.57,166.98,Returned,186.76,-891.33
29773,14907,307,36,1,3884.75,284.26,Returned,388.48,3220.44
29774,14908,8,32,4,3291.97,71.77,Returned,329.2,1535.31
29775,14908,396,41,2,4041.93,322.81,Cancelled,404.19,3079.88
29776,14908,388,42,3,3235.71,108.74,Cancelled,323.57,2844.12
29777,14909,426,16,1,2277.91,763.87,Delivered,227.79,2149.53
29778,14909,467,46,5,3462.45,1100.0,Cancelled,346.24,3385.11
29779,14909,242,45,5,729.18,99.51,Returned,72.92,-293.69
29780,14910,458,42,3,1254.18,72.51,Returned,125.42,-924.65
29781,14911,53,22,1,1802.07,435.38,Returned,180.21,-795.95
29782,14911,101,30,4,3078.61,1141.19,Cancelled,307.86,675.08
29783,14912,452,41,3,1179.27,192.02,Delivered,117.93,679.29
29784,14913,65,32,5,2973.34,66.95,Returned,297.33,-337.8
29785,14913,386,11,5,1527.51,616.32,Cancelled,152.75,-1527.43
29786,14914,358,11,5,2327.91,457.78,Cancelled,232.79,1864.96
29787,14915,349,1,3,1033.93,174.54,Cancelled,103.39,-2852.82
29788,14915,268,12,3,1813.83,145.99,Returned,181.38,-1040.98
29789,14916,196,18,2,736.45,294.21,Delivered,73.65,-1370.21
29790,14917,180,47,4,2660.73,226.73,Returned,266.07,1597.41
29791,14918,441,40,4,510.28,91.06,Delivered,51.03,444.87
29792,14919,37,15,4,2058.38,496.42,Delivered,205.84,65.93
29793,14919,97,34,1,3001.93,1271.57,Cancelled,300.19,2316.33
29794,14919,400,5,2,292.32,75.84,Returned,29.23,-3621.98
29795,14920,392,42,3,1399.42,50.03,Cancelled,139.94,1307.31
29796,14920,141,13,4,3607.95,519.75,Cancelled,360.8,2909.92
29797,14921,72,26,1,2551.37,29.03,Delivered,255.14,-904.76
29798,14921,271,23,5,3153.62,946.13,Delivered,315.36,362.78
29799,14922,112,21,2,986.23,188.31,Cancelled,98.62,-2473.48
29800,14922,70,8,5,2008.72,638.43,Cancelled,200.87,-1905.59
29801,14923,319,31,3,1490.39,172.27,Cancelled,149.04,1319.37
29802,14923,263,47,4,1653.81,20.68,Cancelled,165.38,-1921.09
29803,14923,133,8,4,1551.81,43.27,Delivered,155.18,-1728.71
29804,14924,282,8,1,3507.44,541.72,Cancelled,350.74,-153.52
29805,14924,361,27,3,4406.42,388.65,Delivered,440.64,2469.75
29806,14924,208,7,3,2416.81,457.8,Delivered,241.68,1688.26
29807,14925,252,22,3,2283.45,357.43,Delivered,228.34,2219.09
29808,14925,210,18,1,4252.03,320.22,Delivered,425.2,4176.93
29809,14926,233,33,4,3111.48,627.61,Delivered,311.15,-331.01
29810,14926,335,14,1,1414.57,429.65,Cancelled,141.46,1321.28
29811,14927,313,27,1,3756.4,974.23,Cancelled,375.64,2370.69
29812,14927,26,6,2,829.28,0.51,Delivered,82.93,-2415.2
29813,14927,284,4,2,3507.22,957.56,Cancelled,350.72,695.6
29814,14928,452,3,3,1024.07,347.22,Returned,102.41,524.09
29815,14928,143,35,1,341.44,36.38,Returned,34.14,183.22
29816,14929,102,13,3,3262.63,9.67,Returned,326.26,2064.74
29817,14929,58,25,2,1227.44,42.63,Delivered,122.74,-1510.58
29818,14929,287,29,1,745.9,282.37,Delivered,74.59,167.55
29819,14930,5,13,4,720.2,179.47,Cancelled,72.02,-1428.2
29820,14930,25,8,5,1943.99,170.72,Returned,194.4,1471.25
29821,14930,183,26,5,194.46,25.57,Cancelled,19.45,120.29
29822,14931,185,14,2,1272.8,314.14,Returned,127.28,-2157.23
29823,14931,406,14,2,4519.17,457.28,Cancelled,451.92,1062.54
29824,14932,257,11,2,3144.28,231.31,Cancelled,314.43,303.23
29825,14933,479,47,4,919.35,382.11,Returned,91.94,-652.45
29826,14934,234,23,2,2734.41,311.53,Returned,273.44,-702.94
29827,14934,277,3,3,284.89,120.45,Delivered,28.49,-128.35
29828,14934,250,33,2,694.63,136.24,Delivered,69.46,-244.54
29829,14935,176,27,3,2493.53,870.56,Delivered,249.35,1702.53
29830,14935,495,42,2,1579.79,575.95,Cancelled,157.98,1265.79
29831,14935,21,27,3,379.35,103.44,Returned,37.94,298.53
29832,14936,90,47,4,4457.63,140.31,Cancelled,445.76,2488.31
29833,14936,55,37,1,1729.07,482.05,Returned,172.91,232.04
29834,14936,459,16,4,2795.1,27.79,Cancelled,279.51,1285.9
29835,14937,280,34,1,1932.71,472.39,Cancelled,193.27,-1360.65
29836,14937,390,1,1,1429.42,322.33,Delivered,142.94,485.06
29837,14937,284,8,2,3655.49,809.29,Delivered,365.55,843.87
29838,14938,165,16,5,692.96,71.27,Cancelled,69.3,-1092.36
29839,14939,331,25,1,3377.96,63.1,Cancelled,337.8,1122.01
29840,14940,184,49,4,1408.42,307.14,Delivered,140.84,-1997.4
29841,14940,296,22,4,2749.06,379.01,Returned,274.91,2439.52
29842,14940,42,2,5,4602.86,376.85,Cancelled,460.29,3574.95
29843,14941,30,40,2,2166.32,417.09,Cancelled,216.63,852.22
29844,14941,484,24,1,2566.51,345.14,Cancelled,256.65,1971.51
29845,14941,294,41,1,1479.78,355.18,Cancelled,147.98,274.94
29846,14942,146,6,4,1016.82,127.97,Cancelled,101.68,421.26
29847,14943,397,5,5,181.57,3.18,Delivered,18.16,-2994.95
29848,14944,78,19,2,2545.55,665.37,Delivered,254.56,1289.7
29849,14944,209,24,4,4040.5,163.5,Returned,404.05,2965.67
29850,14944,21,8,3,348.54,134.25,Delivered,34.85,267.72
29851,14945,41,1,4,635.14,125.07,Delivered,63.51,-2973.94
29852,14945,500,28,1,727.16,109.5,Delivered,72.72,202.17
29853,14946,110,11,4,1130.43,450.05,Cancelled,113.04,661.52
29854,14946,473,41,2,759.56,122.46,Cancelled,75.96,261.71
29855,14947,347,37,4,2547.36,339.02,Delivered,254.74,-376.65
29856,14947,233,15,5,2956.62,782.47,Delivered,295.66,-485.87
29857,14948,443,14,4,1270.37,349.85,Delivered,127.04,1115.9
29858,14948,323,6,5,2430.12,191.96,Delivered,243.01,1189.72
29859,14949,380,26,3,2218.58,497.89,Delivered,221.86,278.23
29860,14949,93,20,2,2002.57,747.12,Returned,200.26,1065.52
29861,14949,64,45,4,2717.17,252.55,Returned,271.72,1892.81
29862,14950,101,15,5,4032.57,187.23,Cancelled,403.26,1629.04
29863,14951,61,38,3,2096.13,629.08,Cancelled,209.61,-1385.89
29864,14951,411,4,5,2695.92,746.99,Cancelled,269.59,2546.53
29865,14952,147,38,3,435.0,150.55,Delivered,43.5,-2144.15
29866,14952,189,40,2,221.97,1.05,Cancelled,22.2,-2911.88
29867,14953,291,1,3,273.61,14.3,Returned,27.36,-3250.59
29868,14953,271,20,2,3234.66,865.09,Returned,323.47,443.82
29869,14953,205,11,5,2690.23,36.2,Returned,269.02,215.93
29870,14954,345,48,3,2320.78,558.23,Delivered,232.08,563.79
29871,14954,349,50,3,851.61,356.86,Delivered,85.16,-3035.14
29872,14955,478,30,5,3383.59,45.61,Delivered,338.36,875.55
29873,14955,53,20,3,1935.9,301.55,Returned,193.59,-662.12
29874,14955,430,27,1,1914.89,640.58,Cancelled,191.49,-1608.42
29875,14956,455,20,4,3694.59,420.5,Cancelled,369.46,1337.38
29876,14957,439,10,2,1217.67,90.84,Returned,121.77,471.68
29877,14957,374,32,1,350.37,15.14,Returned,35.04,-412.65
29878,14958,260,28,2,586.72,244.26,Returned,58.67,-1906.68
29879,14958,406,47,4,3914.22,1062.23,Returned,391.42,457.59
29880,14959,209,23,3,4169.53,34.47,Delivered,416.95,3094.7
29881,14959,253,30,5,938.71,199.8,Delivered,93.87,-1206.3
29882,14959,379,42,3,2290.44,170.16,Returned,229.04,-601.62
29883,14960,434,13,4,4464.13,517.34,Delivered,446.41,640.37
29884,14961,76,9,5,1536.53,223.0,Returned,153.65,-2304.41
29885,14961,61,3,4,2693.41,31.8,Delivered,269.34,-788.61
29886,14961,5,16,2,752.4,147.27,Delivered,75.24,-1396.0
29887,14962,406,32,4,4123.21,853.24,Delivered,412.32,666.58
29888,14963,400,20,2,274.31,93.85,Cancelled,27.43,-3639.99
29889,14963,226,12,3,3808.65,1160.29,Cancelled,380.86,1531.27
29890,14964,287,44,4,788.04,240.23,Returned,78.8,209.69
29891,14964,232,31,2,2930.95,1032.65,Delivered,293.09,1034.26
29892,14964,151,10,2,1023.52,253.32,Returned,102.35,286.49
29893,14965,190,39,1,350.55,98.3,Delivered,35.06,-1586.31
29894,14966,231,9,5,4126.21,498.45,Delivered,412.62,3702.35
29895,14967,279,42,3,3315.24,728.51,Delivered,331.52,1289.7
29896,14968,469,46,1,474.63,21.7,Cancelled,47.46,-1346.39
29897,14969,275,8,5,3231.9,915.85,Delivered,323.19,1299.84
29898,14969,16,9,4,3114.96,640.23,Delivered,311.5,1228.14
29899,14969,160,22,3,3534.7,310.56,Delivered,353.47,-274.09
29900,14970,335,15,4,1708.34,135.88,Cancelled,170.83,1615.05
29901,14970,465,1,4,2040.72,510.68,Cancelled,204.07,-1555.44
29902,14971,500,8,5,730.33,106.33,Cancelled,73.03,205.34
29903,14972,336,20,3,3289.37,565.75,Delivered,328.94,40.66
29904,14972,183,35,3,188.52,31.51,Cancelled,18.85,114.35
29905,14972,109,49,1,939.4,342.5,Delivered,93.94,-2998.62
29906,14973,143,49,4,344.66,33.16,Cancelled,34.47,186.44
29907,14973,102,29,2,2356.43,915.87,Returned,235.64,1158.54
29908,14973,225,17,3,2791.93,703.83,Delivered,279.19,1841.74
29909,14974,432,38,3,1864.87,754.63,Returned,186.49,68.68
29910,14975,23,41,1,4010.6,497.74,Cancelled,401.06,2772.84
29911,14976,491,32,2,650.91,147.14,Delivered,65.09,-1484.14
29912,14976,330,29,5,792.73,67.01,Returned,79.27,-1031.31
29913,14976,451,24,1,4744.28,116.48,Returned,474.43,1048.13
29914,14977,312,40,4,1995.71,794.85,Returned,199.57,1623.25
29915,14977,187,38,5,498.62,79.43,Delivered,49.86,-1333.29
29916,14977,150,43,4,2392.98,515.8,Cancelled,239.3,-1163.81
29917,14978,191,7,2,3345.96,191.19,Cancelled,334.6,1516.96
29918,14978,125,4,5,217.88,49.23,Delivered,21.79,-8.56
29919,14979,479,15,5,1102.74,198.72,Cancelled,110.27,-469.06
29920,14979,374,33,5,271.31,94.2,Delivered,27.13,-491.71
29921,14979,419,21,3,4586.72,127.0,Delivered,458.67,1920.45
29922,14980,432,2,5,2132.48,487.02,Cancelled,213.25,336.29
29923,14980,344,25,2,2502.77,466.16,Delivered,250.28,-148.19
29924,14980,499,36,5,1733.42,540.89,Returned,173.34,-771.77
29925,14981,245,43,2,1083.06,96.3,Cancelled,108.31,-333.98
29926,14981,297,5,2,1617.0,254.02,Cancelled,161.7,-2138.5
29927,14982,109,7,1,1088.99,192.91,Returned,108.9,-2849.03
29928,14982,113,35,2,3228.44,1067.19,Delivered,322.84,-110.54
29929,14982,139,36,1,1844.46,770.05,Cancelled,184.45,-1551.81
29930,14983,85,17,3,704.04,91.14,Delivered,70.4,-2582.68
29931,14983,98,17,1,2158.93,66.02,Delivered,215.89,-471.78
29932,14983,441,42,3,571.92,29.42,Returned,57.19,506.51
29933,14984,316,22,3,2845.07,384.89,Cancelled,284.51,327.7
29934,14984,148,12,2,2010.95,28.41,Returned,201.1,-1846.05
29935,14984,46,7,5,2623.13,713.22,Delivered,262.31,-1249.32
29936,14985,423,4,3,4110.83,23.65,Delivered,411.08,3439.28
29937,14985,99,4,1,671.09,266.6,Delivered,67.11,-1298.42
29938,14985,434,31,4,3526.38,1455.09,Cancelled,352.64,-297.38
29939,14986,414,2,3,3580.03,1005.3,Delivered,358.0,1551.44
29940,14986,386,26,3,2066.19,77.64,Returned,206.62,-988.75
29941,14987,107,38,2,1990.81,166.16,Returned,199.08,227.07
29942,14987,336,28,4,2745.0,1110.12,Returned,274.5,-503.71
29943,14988,213,4,5,3313.63,173.73,Cancelled,331.36,2769.87
29944,14988,376,49,2,3605.41,1006.03,Cancelled,360.54,3072.71
29945,14989,63,49,4,3928.66,828.13,Returned,392.87,3066.81
29946,14990,10,15,1,2117.15,632.26,Cancelled,211.72,-857.23
29947,14991,385,11,5,2050.6,217.03,Returned,205.06,-716.7
29948,14991,119,10,2,2096.46,603.41,Delivered,209.65,-832.95
29949,14991,358,17,1,2586.34,199.35,Returned,258.63,2123.39
29950,14992,5,46,5,790.34,109.33,Cancelled,79.03,-1358.06
29951,14992,344,19,3,2348.4,620.53,Delivered,234.84,-302.56
29952,14992,460,7,2,2152.21,808.88,Returned,215.22,1744.73
29953,14993,291,13,2,283.71,4.2,Cancelled,28.37,-3240.49
29954,14993,492,27,2,3472.47,141.52,Delivered,347.25,364.54
29955,14993,325,5,3,289.59,2.47,Returned,28.96,-3592.2
29956,14994,350,32,1,3700.02,831.32,Returned,370.0,1942.71
29957,14994,496,15,4,670.9,121.94,Delivered,67.09,-989.22
29958,14994,377,15,5,3376.07,695.63,Returned,337.61,381.47
29959,14995,488,36,2,4468.26,240.62,Returned,446.83,1966.09
29960,14996,13,22,1,542.35,196.54,Returned,54.24,-730.45
29961,14996,233,14,5,3388.47,350.62,Cancelled,338.85,-54.02
29962,14996,128,20,2,1267.92,333.53,Cancelled,126.79,804.57
29963,14997,158,13,3,1032.21,155.44,Delivered,103.22,-2511.3
29964,14997,17,21,3,3469.25,1055.91,Cancelled,346.92,886.16
29965,14998,119,35,2,2305.7,394.17,Cancelled,230.57,-623.71
29966,14998,280,5,1,2131.39,273.71,Cancelled,213.14,-1161.97
29967,14999,245,1,1,883.07,296.29,Returned,88.31,-533.97
29968,14999,395,39,1,1571.45,401.68,Delivered,157.15,-1421.6
29969,14999,500,9,1,776.96,59.7,Cancelled,77.7,251.97
29970,15000,18,26,2,3471.69,337.15,Returned,347.17,1122.56
29971,15001,106,31,4,2352.27,357.84,Delivered,235.23,-1639.48
29972,15002,391,43,4,1389.24,243.18,Delivered,138.92,1119.84
29973,15003,390,3,5,1703.68,48.07,Cancelled,170.37,759.32
29974,15003,186,49,2,2832.19,939.25,Delivered,283.22,2664.48
29975,15003,102,44,5,3253.66,18.64,Cancelled,325.37,2055.77
29976,15004,482,22,4,2771.81,724.68,Delivered,277.18,-1219.24
29977,15004,197,46,2,460.74,11.08,Cancelled,46.07,-1687.71
29978,15005,197,49,1,416.05,55.77,Cancelled,41.6,-1732.4
29979,15005,223,2,1,4242.03,428.54,Delivered,424.2,1566.69
29980,15005,296,28,4,2579.03,549.04,Delivered,257.9,2269.49
29981,15006,35,9,1,3461.41,150.81,Returned,346.14,2639.92
29982,15007,195,38,2,2448.87,382.57,Delivered,244.89,-533.13
29983,15008,291,46,5,238.51,49.4,Cancelled,23.85,-3285.69
29984,15008,446,8,5,759.96,158.65,Delivered,76.0,-1595.12
29985,15009,458,27,2,1010.93,315.76,Returned,101.09,-1167.9
29986,15009,416,7,2,464.11,116.92,Returned,46.41,68.6
29987,15010,420,43,2,3558.74,1059.96,Cancelled,355.87,1756.43
29988,15010,396,42,5,3643.02,721.72,Delivered,364.3,2680.97
29989,15010,356,48,4,2651.52,313.18,Returned,265.15,1755.74
29990,15011,263,8,3,1287.62,386.87,Delivered,128.76,-2287.28
29991,15012,43,4,1,837.2,230.69,Delivered,83.72,-1625.66
29992,15012,474,43,3,2883.5,688.85,Cancelled,288.35,1213.92
29993,15013,378,46,3,3642.84,576.94,Returned,364.28,1304.14
29994,15014,430,29,3,2494.87,60.6,Returned,249.49,-1028.44
29995,15014,425,44,2,3347.22,813.47,Cancelled,334.72,23.4
29996,15015,460,17,2,2363.02,598.07,Delivered,236.3,1955.54
29997,15015,458,32,1,983.05,343.64,Delivered,98.3,-1195.78
29998,15015,189,40,3,222.82,0.2,Cancelled,22.28,-2911.03
29999,15016,62,4,2,3803.51,459.76,Delivered,380.35,875.99
30000,15017,214,33,5,1175.05,418.91,Returned,117.5,-2512.84
30001,15017,145,47,4,1569.36,242.78,Delivered,156.94,988.21
30002,15018,431,12,2,2298.17,880.23,Returned,229.82,1761.22
30003,15018,362,3,1,2166.66,703.69,Returned,216.67,1457.28
30004,15018,353,43,4,354.18,59.09,Delivered,35.42,-1639.03
30005,15019,471,43,1,2973.12,893.12,Delivered,297.31,1135.61
30006,15019,5,3,1,738.14,161.53,Cancelled,73.81,-1410.26
30007,15019,312,35,4,2541.69,248.87,Delivered,254.17,2169.23
30008,15020,308,12,2,258.21,18.48,Delivered,25.82,-3238.91
30009,15021,446,44,2,774.25,144.36,Cancelled,77.43,-1580.83
30010,15022,200,5,2,679.62,42.58,Delivered,67.96,-1858.22
30011,15022,27,9,1,3441.38,365.53,Returned,344.14,2646.48
30012,15022,13,48,1,668.32,70.57,Cancelled,66.83,-604.48
30013,15023,248,29,1,3088.52,423.45,Returned,308.85,1337.35
30014,15024,264,42,3,1469.91,260.31,Cancelled,146.99,374.69
30015,15025,281,34,2,534.85,228.2,Cancelled,53.49,-2156.1
30016,15025,443,31,2,1441.98,178.24,Returned,144.2,1287.51
30017,15025,140,42,1,1834.83,240.81,Delivered,183.48,886.23
30018,15026,481,35,2,1053.11,74.7,Returned,105.31,-2260.87
30019,15026,476,2,1,2278.35,772.99,Cancelled,227.84,-735.18
30020,15027,199,44,4,309.62,4.82,Returned,30.96,-2861.36
30021,15027,318,9,4,674.29,30.91,Returned,67.43,-742.59
30022,15028,296,6,2,2903.15,224.92,Delivered,290.32,2593.61
30023,15029,123,5,3,2140.17,901.2,Cancelled,214.02,1660.93
30024,15030,223,45,4,3422.56,1248.01,Delivered,342.26,747.22
30025,15030,389,46,2,2670.15,852.6,Cancelled,267.02,288.0
30026,15031,71,38,2,327.07,76.48,Returned,32.71,-3237.85
30027,15031,428,9,4,4255.07,599.92,Cancelled,425.51,636.75
30028,15032,106,36,1,2541.14,168.97,Returned,254.11,-1450.61
30029,15033,348,10,4,1911.89,186.04,Delivered,191.19,649.19
30030,15033,412,24,4,587.25,11.41,Returned,58.72,-689.13
30031,15034,249,3,4,4648.51,64.1,Returned,464.85,4303.47
30032,15035,374,14,5,350.7,14.81,Returned,35.07,-412.32
30033,15036,5,7,2,870.3,29.37,Cancelled,87.03,-1278.1
30034,15037,90,2,4,3732.91,865.03,Cancelled,373.29,1763.59
30035,15038,261,41,3,3537.17,1459.68,Cancelled,353.72,4.15
30036,15038,367,50,4,3067.54,718.27,Cancelled,306.75,1542.14
30037,15038,346,25,5,3659.71,751.32,Delivered,365.97,312.49
30038,15039,345,35,4,2249.7,629.31,Delivered,224.97,492.71
30039,15039,184,37,5,1286.76,428.8,Delivered,128.68,-2119.06
30040,15040,365,18,4,3717.96,183.5,Cancelled,371.8,1430.93
30041,15040,204,16,4,1187.98,428.18,Delivered,118.8,-1391.77
30042,15040,293,42,3,4750.15,30.72,Cancelled,475.02,2367.42
30043,15041,72,14,1,1865.08,715.32,Delivered,186.51,-1591.05
30044,15042,246,38,4,1059.49,216.58,Cancelled,105.95,-1249.75
30045,15042,155,31,4,3817.42,346.06,Cancelled,381.74,3076.21
30046,15042,107,33,4,1999.86,157.11,Returned,199.99,236.12
30047,15043,471,47,3,3674.3,191.94,Cancelled,367.43,1836.79
30048,15043,6,23,1,3671.52,164.56,Delivered,367.15,1695.21
30049,15043,428,20,5,3819.64,1035.35,Cancelled,381.96,201.32
30050,15044,67,4,4,2138.96,821.82,Delivered,213.9,-1706.67
30051,15044,459,10,4,2211.16,611.73,Cancelled,221.12,701.96
30052,15044,362,18,1,2164.07,706.28,Delivered,216.41,1454.69
30053,15045,127,38,5,4435.26,52.88,Returned,443.53,1125.13
30054,15045,104,29,5,1839.45,502.75,Delivered,183.95,1147.89
30055,15045,189,36,1,212.4,10.62,Returned,21.24,-2921.45
30056,15046,43,27,2,974.46,93.43,Returned,97.45,-1488.4
30057,15047,411,40,4,3229.85,213.06,Returned,322.98,3080.46
30058,15047,381,39,5,3418.75,451.45,Cancelled,341.88,3035.9
30059,15047,326,2,3,1966.67,836.71,Returned,196.67,1176.04
30060,15048,98,33,5,1980.56,244.39,Returned,198.06,-650.15
30061,15048,454,6,2,3307.66,710.62,Returned,330.77,-314.11
30062,15049,426,28,2,2317.49,724.29,Delivered,231.75,2189.11
30063,15049,186,46,1,3511.52,259.92,Returned,351.15,3343.81
30064,15049,394,33,4,1372.68,39.43,Returned,137.27,-1355.18
30065,15050,128,7,1,1567.35,34.1,Cancelled,156.74,1104.0
30066,15050,460,27,2,2273.67,687.42,Cancelled,227.37,1866.19
30067,15050,468,14,3,2909.35,512.6,Returned,290.94,1159.21
30068,15051,269,38,3,4193.33,34.9,Returned,419.33,1616.09
30069,15051,3,4,1,3535.02,1420.52,Cancelled,353.5,2907.34
30070,15051,449,5,3,2547.34,191.74,Cancelled,254.73,-1046.07
30071,15052,248,3,2,2912.75,599.22,Cancelled,291.28,1161.58
30072,15053,61,49,4,2412.55,312.66,Delivered,241.26,-1069.47
30073,15053,173,1,5,845.2,260.79,Cancelled,84.52,-2600.77
30074,15053,425,32,2,3125.42,1035.27,Delivered,312.54,-198.4
30075,15054,414,13,3,3382.29,1203.04,Cancelled,338.23,1353.7
30076,15054,96,50,4,1929.0,391.06,Delivered,192.9,-1141.63
30077,15054,348,35,5,1958.16,139.77,Returned,195.82,695.46
30078,15055,200,40,5,593.27,128.93,Returned,59.33,-1944.57
30079,15055,204,1,5,1538.68,77.48,Delivered,153.87,-1041.07
30080,15055,133,46,2,1320.37,274.71,Cancelled,132.04,-1960.15
30081,15056,311,13,5,2739.72,247.49,Delivered,273.97,2040.86
30082,15056,155,44,2,3202.99,960.49,Delivered,320.3,2461.78
30083,15056,170,43,3,2232.54,432.0,Cancelled,223.25,486.24
30084,15057,360,19,1,3523.95,171.68,Cancelled,352.4,498.93
30085,15058,316,6,3,2802.53,427.43,Delivered,280.25,285.16
30086,15058,167,40,1,3464.7,978.0,Cancelled,346.47,3052.35
30087,15059,154,30,4,1660.35,42.67,Returned,166.04,751.14
30088,15060,141,42,4,3616.88,510.82,Delivered,361.69,2918.85
30089,15061,465,43,2,2372.49,178.91,Returned,237.25,-1223.67
30090,15061,107,34,1,1513.82,643.15,Delivered,151.38,-249.92
