order_id,customer_id,order_date,payment_mode,order_status,order_channel
15823,728,2025-10-18,Wallet,Delivered,App
15824,1695,2022-12-14,Wallet,Delivered,Web
15825,936,2024-06-08,UPI,Delivered,App
15826,1761,2023-05-23,Wallet,Delivered,App
15827,1886,2022-09-02,UPI,Delivered,Web
15828,680,2024-07-04,COD,Delivered,Web
15829,1606,2022-11-26,UPI,Delivered,App
15830,1426,2022-12-18,UPI,Delivered,App
15831,1095,2025-09-27,UPI,Delivered,App
15832,1626,2023-08-17,Wallet,Cancelled,Web
15833,95,2024-10-10,COD,Delivered,App
15834,1156,2023-02-19,COD,Delivered,Web
15835,1211,2024-09-03,COD,Delivered,Web
15836,655,2024-10-19,Wallet,Delivered,App
15837,408,2023-09-18,Wallet,Delivered,App
15838,867,2023-11-18,COD,Delivered,App
15839,1,2025-11-25,COD,Delivered,App
15840,1578,2025-08-18,COD,Returned,Web
15841,1254,2022-08-19,UPI,Delivered,Web
15842,423,2022-04-27,COD,Delivered,App
15843,781,2024-08-25,Wallet,Delivered,Web
15844,1152,2025-04-11,Wallet,Delivered,App
15845,1887,2024-12-04,UPI,Delivered,App
15846,964,2025-06-05,Wallet,Cancelled,Web
15847,77,2022-09-02,COD,Returned,Web
15848,1509,2024-11-13,UPI,Delivered,Web
15849,1214,2023-10-10,Wallet,Delivered,App
15850,1224,2022-11-13,COD,Delivered,Web
15851,3,2023-11-05,COD,Delivered,App
15852,1525,2022-04-19,Wallet,Delivered,Web
15853,1532,2025-11-04,COD,Delivered,Web
15854,1193,2022-10-19,COD,Delivered,App
15855,1457,2022-05-12,UPI,Delivered,Web
15856,489,2025-03-01,UPI,Delivered,Web
15857,591,2022-02-07,UPI,Delivered,App
15858,737,2023-02-20,COD,Delivered,Web
15859,404,2022-04-06,UPI,Returned,Web
15860,1846,2025-08-24,UPI,Delivered,Web
15861,125,2025-12-01,COD,Delivered,Web
15862,909,2025-12-26,UPI,Delivered,App
15863,1587,2024-07-20,Wallet,Cancelled,App
15864,312,2024-10-23,UPI,Delivered,App
15865,1779,2024-11-26,COD,Delivered,App
15866,126,2025-11-19,UPI,Returned,App
15867,705,2022-06-07,COD,Delivered,App
15868,651,2022-12-09,Wallet,Delivered,App
15869,1523,2024-11-18,Wallet,Delivered,App
15870,278,2023-04-28,COD,Delivered,Web
15871,599,2024-11-12,UPI,Delivered,App
15872,994,2024-02-23,COD,Delivered,Web
15873,1518,2025-10-04,COD,Delivered,App
15874,1271,2022-12-04,Wallet,Delivered,Web
15875,58,2022-09-16,Wallet,Delivered,App
15876,1494,2023-07-03,COD,Delivered,Web
15877,1047,2022-05-09,COD,Delivered,App
15878,283,2024-08-28,UPI,Delivered,Web
15879,1950,2023-05-10,COD,Delivered,App
15880,1753,2022-10-22,UPI,Delivered,App
15881,636,2025-02-22,COD,Delivered,App
15882,77,2022-08-11,COD,Cancelled,App
15883,672,2024-08-14,Wallet,Cancelled,Web
15884,369,2025-12-02,COD,Delivered,App
15885,636,2023-12-21,UPI,Delivered,App
15886,86,2022-03-26,Wallet,Delivered,Web
15887,33,2024-08-14,Wallet,Returned,App
15888,1641,2025-12-06,UPI,Delivered,Web
15889,154,2024-09-07,COD,Delivered,Web
15890,168,2022-10-07,COD,Delivered,App
15891,531,2022-10-11,UPI,Returned,App
15892,1148,2022-03-03,UPI,Delivered,Web
15893,1009,2025-11-24,COD,Cancelled,App
15894,1792,2022-10-19,Wallet,Cancelled,Web
15895,1343,2022-12-15,Wallet,Delivered,Web
15896,1463,2025-06-17,UPI,Delivered,App
15897,1213,2024-07-07,Wallet,Delivered,Web
15898,1140,2023-08-24,COD,Delivered,App
15899,1553,2025-05-12,UPI,Delivered,App
15900,526,2022-05-14,COD,Returned,App
15901,1050,2023-11-12,Wallet,Delivered,App
15902,4,2023-03-17,UPI,Delivered,App
15903,1773,2023-12-28,UPI,Delivered,App
15904,1652,2024-07-17,Wallet,Delivered,App
15905,858,2024-10-26,COD,Delivered,Web
15906,1660,2025-05-12,COD,Returned,App
15907,11,2024-01-16,UPI,Delivered,Web
15908,36,2023-08-21,COD,Cancelled,Web
15909,1018,2023-12-02,Wallet,Delivered,Web
15910,884,2024-08-21,COD,Delivered,App
15911,324,2022-10-03,COD,Cancelled,App
15912,1871,2023-12-03,Wallet,Delivered,App
15913,1806,2022-12-03,UPI,Delivered,App
15914,681,2023-03-11,Wallet,Delivered,Web
15915,150,2022-12-05,Wallet,Delivered,App
15916,1468,2024-08-09,COD,Delivered,Web
15917,132,2022-11-28,UPI,Delivered,App
15918,1553,2023-02-25,Wallet,Delivered,App
15919,1164,2022-03-28,Wallet,Cancelled,App
15920,527,2022-06-09,UPI,Delivered,Web
15921,510,2024-11-13,COD,Cancelled,App
15922,833,2023-09-20,UPI,Delivered,Web
15923,1091,2022-04-04,UPI,Delivered,App
15924,217,2023-12-20,UPI,Delivered,App
15925,401,2022-11-06,Wallet,Delivered,Web
15926,397,2025-06-12,COD,Returned,App
15927,150,2024-10-15,Wallet,Cancelled,Web
15928,1805,2025-11-28,Wallet,Delivered,App
15929,378,2022-08-09,Wallet,Delivered,App
15930,27,2025-12-19,Wallet,Delivered,Web
15931,301,2023-10-01,COD,Delivered,App
15932,1777,2024-03-26,COD,Delivered,App
15933,665,2022-12-01,COD,Delivered,App
15934,220,2025-05-06,COD,Delivered,Web
15935,764,2024-07-16,UPI,Delivered,Web
15936,75,2022-08-23,Wallet,Delivered,Web
15937,92,2022-05-19,COD,Delivered,Web
15938,1736,2025-10-09,COD,Cancelled,Web
15939,592,2023-09-13,Wallet,Cancelled,Web
15940,1164,2023-11-06,Wallet,Delivered,App
15941,196,2025-06-18,Wallet,Delivered,Web
15942,1355,2023-01-02,Wallet,Returned,Web
15943,1657,2022-09-28,COD,Delivered,Web
15944,455,2023-12-18,COD,Returned,App
15945,1608,2025-01-18,UPI,Delivered,Web
15946,1849,2025-09-07,Wallet,Returned,Web
15947,1765,2023-06-12,COD,Delivered,Web
15948,1724,2023-07-13,COD,Returned,App
15949,1429,2024-11-03,COD,Delivered,App
15950,1529,2022-12-22,COD,Delivered,Web
15951,174,2024-11-06,Wallet,Cancelled,Web
15952,1664,2024-08-17,COD,Delivered,Web
15953,378,2025-04-04,UPI,Delivered,App
15954,1881,2023-08-18,COD,Cancelled,App
15955,399,2022-12-01,COD,Delivered,Web
15956,1145,2024-09-04,UPI,Returned,App
15957,1167,2025-07-18,Wallet,Delivered,App
15958,1784,2024-06-11,Wallet,Delivered,Web
15959,915,2023-11-07,COD,Cancelled,App
15960,926,2023-10-27,Wallet,Delivered,App
15961,1691,2025-10-19,UPI,Cancelled,App
15962,1089,2023-10-17,COD,Delivered,App
15963,565,2025-08-23,Wallet,Delivered,App
15964,1443,2022-10-08,UPI,Delivered,App
15965,1157,2024-10-25,UPI,Delivered,App
15966,280,2025-11-14,UPI,Delivered,Web
15967,866,2022-06-09,COD,Delivered,Web
15968,1877,2023-11-04,COD,Delivered,Web
15969,1248,2023-02-26,COD,Delivered,App
15970,1422,2023-12-23,COD,Delivered,App
15971,827,2022-12-22,Wallet,Delivered,App
15972,1827,2022-11-11,Wallet,Delivered,App
15973,446,2022-01-18,Wallet,Delivered,Web
15974,814,2022-07-20,UPI,Cancelled,App
15975,1912,2025-12-13,Wallet,Delivered,App
15976,1442,2024-09-23,COD,Delivered,App
15977,440,2025-12-26,Wallet,Delivered,App
15978,513,2025-02-13,UPI,Delivered,App
15979,660,2023-12-22,Wallet,Delivered,Web
15980,1358,2024-11-12,Wallet,Delivered,Web
15981,429,2024-06-07,Wallet,Delivered,Web
15982,1610,2025-08-07,COD,Delivered,Web
15983,1031,2022-05-27,Wallet,Delivered,App
15984,1897,2022-06-25,COD,Returned,App
15985,1376,2025-06-17,UPI,Delivered,Web
15986,65,2022-12-21,Wallet,Returned,App
15987,1932,2023-11-21,UPI,Delivered,App
15988,472,2022-08-17,UPI,Delivered,Web
15989,1539,2024-09-14,UPI,Cancelled,App
15990,736,2023-05-07,Wallet,Returned,Web
15991,987,2025-04-04,UPI,Delivered,Web
15992,683,2022-12-15,Wallet,Delivered,Web
15993,1504,2023-12-20,UPI,Delivered,Web
15994,1057,2024-09-04,Wallet,Delivered,App
15995,1164,2024-06-26,UPI,Delivered,App
15996,85,2024-10-26,Wallet,Delivered,Web
15997,1724,2022-12-19,Wallet,Delivered,App
15998,230,2022-11-13,COD,Returned,App
15999,287,2022-10-14,COD,Cancelled,App
16000,40,2025-11-05,UPI,Delivered,App
16001,576,2024-11-11,Wallet,Delivered,Web
16002,151,2022-12-12,COD,Delivered,Web
16003,1596,2022-05-24,UPI,Delivered,App
16004,1235,2023-10-02,Wallet,Delivered,App
16005,1517,2023-05-27,COD,Delivered,App
16006,901,2022-09-28,Wallet,Delivered,App
16007,1718,2024-04-05,COD,Delivered,Web
16008,85,2022-10-15,COD,Delivered,Web
16009,1553,2024-05-27,COD,Delivered,Web
16010,1765,2022-05-04,Wallet,Delivered,Web
16011,1642,2023-11-15,COD,Delivered,Web
16012,867,2022-10-24,UPI,Delivered,Web
16013,1205,2022-02-11,Wallet,Delivered,Web
16014,189,2022-10-15,Wallet,Delivered,Web
16015,1392,2024-08-04,Wallet,Delivered,Web
16016,357,2022-02-15,UPI,Returned,Web
16017,1237,2022-12-26,COD,Delivered,App
16018,554,2025-05-13,UPI,Delivered,Web
16019,529,2025-07-01,COD,Delivered,Web
16020,1215,2025-11-21,COD,Returned,App
16021,1066,2022-06-25,COD,Delivered,Web
16022,1613,2023-12-02,UPI,Delivered,App
16023,1982,2023-05-03,UPI,Delivered,App
16024,740,2024-09-05,Wallet,Cancelled,Web
16025,1388,2024-07-14,Wallet,Delivered,App
16026,1686,2023-09-28,Wallet,Delivered,App
16027,1037,2023-09-24,UPI,Delivered,Web
16028,1931,2023-12-03,Wallet,Delivered,App
16029,295,2023-11-20,UPI,Delivered,App
16030,538,2023-06-15,UPI,Delivered,Web
16031,401,2024-01-19,Wallet,Cancelled,Web
16032,743,2022-12-27,UPI,Cancelled,Web
16033,1527,2024-08-02,Wallet,Delivered,Web
16034,1902,2023-04-05,COD,Delivered,Web
16035,808,2025-12-08,UPI,Delivered,Web
16036,917,2024-12-09,Wallet,Delivered,App
16037,28,2023-11-12,COD,Delivered,Web
16038,1785,2022-05-04,UPI,Delivered,Web
16039,1726,2023-12-04,COD,Delivered,App
16040,1569,2024-02-05,UPI,Delivered,Web
16041,390,2023-04-11,UPI,Delivered,Web
16042,1643,2025-07-07,COD,Delivered,App
16043,1253,2022-05-01,COD,Delivered,App
16044,1248,2022-09-21,Wallet,Returned,Web
16045,1648,2022-10-23,Wallet,Cancelled,App
16046,1386,2025-06-18,Wallet,Delivered,App
16047,795,2025-04-25,COD,Delivered,App
16048,743,2023-11-23,UPI,Delivered,App
16049,337,2024-07-22,Wallet,Delivered,App
16050,1379,2024-06-14,UPI,Returned,Web
16051,842,2022-09-23,Wallet,Delivered,App
16052,1032,2023-08-11,Wallet,Delivered,Web
16053,366,2024-10-27,COD,Delivered,Web
16054,1676,2024-04-15,COD,Delivered,App
16055,1618,2024-11-06,UPI,Cancelled,Web
16056,575,2023-08-08,UPI,Delivered,Web
16057,331,2024-06-24,Wallet,Delivered,App
16058,842,2023-06-12,Wallet,Delivered,Web
16059,785,2022-08-15,Wallet,Delivered,Web
16060,1521,2022-10-13,COD,Delivered,App
16061,829,2025-03-02,Wallet,Returned,App
16062,1520,2024-10-11,Wallet,Cancelled,App
16063,1936,2023-06-16,Wallet,Delivered,App
16064,4,2023-05-08,Wallet,Delivered,Web
16065,1840,2023-04-27,COD,Delivered,App
16066,1106,2025-06-15,COD,Delivered,Web
16067,1690,2024-08-25,COD,Delivered,App
16068,681,2025-10-22,UPI,Delivered,Web
16069,874,2025-09-13,UPI,Delivered,App
16070,1975,2022-01-13,COD,Delivered,App
16071,533,2025-08-25,COD,Delivered,Web
16072,899,2023-12-10,Wallet,Delivered,Web
16073,107,2023-10-13,UPI,Delivered,Web
16074,1424,2022-08-16,COD,Delivered,Web
16075,121,2023-06-28,UPI,Cancelled,App
16076,1949,2022-12-15,UPI,Delivered,App
16077,1304,2023-12-20,COD,Delivered,Web
16078,1301,2023-08-19,UPI,Delivered,App
16079,327,2022-08-02,UPI,Delivered,Web
16080,112,2023-10-16,COD,Delivered,App
16081,1635,2024-02-09,COD,Delivered,App
16082,1670,2024-06-17,Wallet,Delivered,Web
16083,1420,2025-06-09,COD,Delivered,Web
16084,1466,2025-05-26,Wallet,Delivered,App
16085,1712,2025-12-07,Wallet,Delivered,Web
16086,322,2025-11-28,UPI,Delivered,App
16087,1498,2023-05-09,UPI,Delivered,Web
16088,1173,2025-07-23,UPI,Returned,Web
16089,435,2023-12-08,Wallet,Returned,App
16090,103,2024-11-10,Wallet,Delivered,App
16091,1645,2025-12-19,UPI,Cancelled,Web
16092,1510,2024-10-01,UPI,Cancelled,Web
16093,853,2024-05-12,Wallet,Delivered,Web
16094,1221,2022-12-21,COD,Delivered,App
16095,993,2025-11-06,UPI,Delivered,App
16096,1977,2022-07-20,UPI,Delivered,Web
16097,243,2024-06-08,UPI,Delivered,App
16098,587,2022-04-07,COD,Delivered,App
16099,868,2023-12-20,UPI,Delivered,App
16100,112,2022-04-16,COD,Delivered,App
16101,687,2024-11-23,COD,Delivered,Web
16102,265,2023-09-09,Wallet,Delivered,App
16103,331,2022-12-24,COD,Delivered,Web
16104,1987,2024-10-17,UPI,Delivered,Web
16105,256,2023-07-28,UPI,Delivered,App
16106,379,2022-11-16,Wallet,Delivered,Web
16107,568,2024-08-22,COD,Delivered,Web
16108,1357,2025-07-15,Wallet,Delivered,Web
16109,1522,2024-06-24,UPI,Returned,Web
16110,88,2023-09-23,COD,Delivered,App
16111,1931,2023-10-10,COD,Delivered,App
16112,142,2025-08-13,Wallet,Delivered,App
16113,139,2025-08-27,UPI,Delivered,App
16114,1398,2023-05-12,UPI,Delivered,App
16115,574,2022-10-27,COD,Delivered,Web
16116,218,2024-03-21,UPI,Delivered,App
16117,1469,2025-10-03,UPI,Delivered,App
16118,1687,2023-05-06,COD,Delivered,App
16119,1461,2022-07-08,UPI,Delivered,Web
16120,1976,2024-04-14,Wallet,Delivered,Web
16121,820,2025-12-28,Wallet,Delivered,Web
16122,1991,2022-08-06,Wallet,Delivered,App
16123,1440,2023-03-10,Wallet,Delivered,Web
16124,233,2023-08-09,UPI,Delivered,Web
16125,276,2025-12-16,UPI,Delivered,App
16126,607,2024-12-24,UPI,Delivered,Web
16127,627,2025-06-25,COD,Cancelled,Web
16128,1058,2025-02-18,UPI,Delivered,Web
16129,518,2022-07-17,UPI,Delivered,App
16130,828,2025-03-01,Wallet,Delivered,Web
16131,543,2024-09-24,UPI,Delivered,Web
16132,832,2022-12-16,Wallet,Delivered,App
16133,112,2024-06-19,Wallet,Delivered,App
16134,639,2024-10-19,COD,Delivered,Web
16135,1207,2022-10-13,Wallet,Delivered,Web
16136,809,2022-01-26,Wallet,Delivered,App
16137,1646,2023-06-23,UPI,Cancelled,Web
16138,173,2024-05-02,UPI,Delivered,App
16139,18,2022-09-24,UPI,Returned,Web
16140,304,2022-10-05,COD,Delivered,App
16141,1050,2023-10-02,Wallet,Delivered,App
16142,745,2023-01-13,COD,Cancelled,Web
16143,1519,2022-11-10,UPI,Delivered,App
16144,1119,2024-03-25,UPI,Delivered,App
16145,1850,2024-07-27,COD,Delivered,App
16146,329,2023-08-17,UPI,Cancelled,Web
16147,541,2025-08-01,UPI,Returned,App
16148,635,2024-06-18,Wallet,Delivered,App
16149,925,2022-01-28,COD,Delivered,App
16150,1481,2022-11-14,Wallet,Cancelled,App
16151,651,2023-09-01,COD,Cancelled,App
16152,170,2024-04-25,COD,Delivered,App
16153,1688,2022-12-13,Wallet,Delivered,Web
16154,1464,2023-08-07,Wallet,Returned,App
16155,388,2022-10-15,Wallet,Delivered,App
16156,174,2025-04-24,COD,Delivered,App
16157,647,2024-07-13,COD,Cancelled,Web
16158,1204,2022-05-20,COD,Cancelled,App
16159,670,2023-06-15,COD,Delivered,Web
16160,427,2024-09-10,Wallet,Delivered,Web
16161,423,2024-11-17,UPI,Delivered,App
16162,911,2025-12-24,COD,Delivered,App
16163,1360,2025-10-04,Wallet,Delivered,Web
16164,896,2022-12-12,COD,Delivered,App
16165,1301,2024-12-24,Wallet,Delivered,App
16166,1561,2024-08-15,Wallet,Delivered,Web
16167,18,2022-11-26,UPI,Delivered,App
16168,1429,2024-04-08,Wallet,Returned,Web
16169,146,2024-12-05,Wallet,Delivered,App
16170,126,2022-01-23,UPI,Delivered,App
16171,1083,2023-06-18,Wallet,Delivered,Web
16172,1915,2025-12-23,COD,Delivered,App
16173,1104,2023-01-08,Wallet,Delivered,App
16174,660,2025-12-18,COD,Cancelled,App
16175,210,2023-08-24,Wallet,Returned,Web
16176,828,2022-08-14,COD,Delivered,App
16177,751,2025-11-11,Wallet,Delivered,App
16178,871,2023-06-09,COD,Delivered,App
16179,1104,2025-12-27,UPI,Delivered,Web
16180,999,2025-09-12,COD,Returned,App
16181,1405,2025-03-10,UPI,Returned,Web
16182,373,2024-08-11,COD,Delivered,App
16183,405,2022-08-18,UPI,Delivered,Web
16184,1295,2025-11-05,UPI,Delivered,App
16185,101,2022-04-23,UPI,Delivered,App
16186,784,2022-02-07,UPI,Cancelled,App
16187,1284,2023-01-11,Wallet,Delivered,Web
16188,1042,2023-05-22,COD,Cancelled,Web
16189,1674,2022-09-17,UPI,Delivered,App
16190,1363,2025-10-16,COD,Delivered,Web
16191,1709,2023-10-15,COD,Returned,Web
16192,1228,2025-07-10,Wallet,Delivered,App
16193,1501,2024-06-26,Wallet,Delivered,Web
16194,1424,2025-08-26,UPI,Delivered,Web
16195,956,2022-12-15,COD,Delivered,Web
16196,1910,2022-12-20,Wallet,Delivered,Web
16197,602,2022-10-09,UPI,Delivered,App
16198,1182,2022-12-03,UPI,Returned,Web
16199,1549,2025-10-05,Wallet,Delivered,Web
16200,196,2024-05-06,UPI,Delivered,App
16201,1382,2022-12-05,Wallet,Delivered,Web
16202,1353,2022-11-12,UPI,Cancelled,Web
16203,1789,2025-11-10,Wallet,Returned,Web
16204,772,2022-01-20,Wallet,Delivered,Web
16205,1217,2025-05-22,Wallet,Delivered,App
16206,1027,2024-10-18,Wallet,Delivered,App
16207,1012,2024-03-11,UPI,Delivered,App
16208,492,2022-11-25,Wallet,Delivered,Web
16209,1280,2022-07-11,COD,Delivered,Web
16210,1323,2024-04-15,COD,Returned,App
16211,1047,2022-10-18,COD,Returned,App
16212,1051,2022-03-14,Wallet,Delivered,App
16213,1839,2023-08-06,Wallet,Delivered,Web
16214,1460,2022-10-10,UPI,Delivered,Web
16215,1719,2024-10-25,UPI,Cancelled,Web
16216,1345,2023-08-15,COD,Delivered,Web
16217,1618,2023-04-11,UPI,Delivered,Web
16218,1400,2025-07-19,Wallet,Cancelled,App
16219,566,2023-10-02,UPI,Delivered,Web
16220,546,2023-05-10,Wallet,Delivered,Web
16221,1615,2024-07-01,Wallet,Delivered,Web
16222,1689,2023-10-20,COD,Delivered,App
16223,1039,2025-07-06,COD,Delivered,App
16224,882,2025-11-19,Wallet,Delivered,App
16225,106,2025-04-28,Wallet,Delivered,App
16226,883,2025-10-10,Wallet,Delivered,App
16227,1056,2024-09-14,COD,Delivered,Web
16228,1202,2022-09-07,UPI,Cancelled,Web
16229,1338,2023-03-19,COD,Delivered,App
16230,304,2022-12-16,Wallet,Delivered,App
16231,958,2024-02-28,COD,Delivered,Web
16232,1025,2022-01-10,Wallet,Delivered,Web
16233,1558,2024-02-10,UPI,Delivered,Web
16234,435,2025-11-20,COD,Delivered,App
16235,1256,2025-10-17,COD,Cancelled,App
16236,505,2024-10-17,UPI,Delivered,App
16237,1392,2024-08-15,Wallet,Delivered,Web
16238,184,2024-10-12,Wallet,Delivered,App
16239,310,2022-11-26,Wallet,Delivered,App
16240,821,2023-09-02,COD,Delivered,App
16241,1826,2022-05-18,UPI,Cancelled,App
16242,1057,2024-10-02,Wallet,Delivered,App
16243,198,2022-03-08,COD,Returned,Web
16244,874,2022-08-17,COD,Delivered,App
16245,1101,2024-10-11,Wallet,Delivered,Web
16246,1701,2025-04-05,COD,Delivered,Web
16247,1509,2022-05-09,Wallet,Delivered,Web
16248,1390,2025-09-16,Wallet,Cancelled,Web
16249,464,2022-12-17,COD,Delivered,App
16250,1838,2022-11-17,Wallet,Delivered,Web
16251,485,2024-02-27,COD,Delivered,App
16252,156,2023-09-11,Wallet,Delivered,Web
16253,920,2024-12-26,Wallet,Delivered,Web
16254,1028,2023-06-03,UPI,Delivered,App
16255,396,2022-12-22,Wallet,Delivered,App
16256,1172,2023-06-16,Wallet,Delivered,App
16257,1167,2022-10-19,Wallet,Returned,Web
16258,729,2023-08-12,Wallet,Delivered,Web
16259,846,2023-07-27,Wallet,Delivered,Web
16260,1909,2023-12-21,UPI,Delivered,Web
16261,1176,2022-12-12,COD,Delivered,App
16262,992,2024-06-02,UPI,Delivered,Web
16263,1192,2023-03-15,COD,Delivered,App
16264,1519,2025-01-15,UPI,Delivered,App
16265,971,2023-02-21,COD,Delivered,Web
16266,52,2022-01-28,UPI,Delivered,Web
16267,1065,2024-01-12,COD,Returned,Web
16268,1397,2025-02-22,Wallet,Delivered,Web
16269,1973,2024-10-05,Wallet,Cancelled,Web
16270,1798,2023-09-20,COD,Delivered,Web
16271,959,2025-10-02,UPI,Delivered,Web
16272,1272,2024-11-20,UPI,Returned,App
16273,1399,2022-06-22,Wallet,Delivered,Web
16274,1836,2023-12-16,UPI,Delivered,App
16275,577,2025-03-19,Wallet,Delivered,Web
16276,314,2025-04-24,COD,Returned,Web
16277,1771,2025-10-23,COD,Delivered,Web
16278,1059,2022-05-03,Wallet,Delivered,App
16279,1656,2022-11-17,COD,Delivered,Web
16280,411,2024-02-01,UPI,Delivered,App
16281,1597,2024-11-25,COD,Delivered,App
16282,769,2025-11-20,UPI,Delivered,App
16283,665,2023-02-08,Wallet,Delivered,App
16284,393,2025-11-01,Wallet,Delivered,App
16285,1833,2025-09-06,COD,Delivered,App
16286,380,2025-11-17,COD,Returned,App
16287,1961,2022-11-05,COD,Delivered,App
16288,1410,2025-07-18,COD,Delivered,Web
16289,244,2024-04-06,COD,Delivered,App
16290,317,2024-09-09,Wallet,Returned,Web
16291,1946,2022-10-18,UPI,Delivered,App
16292,980,2025-11-24,Wallet,Delivered,Web
16293,1764,2025-06-23,COD,Delivered,Web
16294,52,2024-11-09,COD,Delivered,App
16295,1564,2023-12-26,COD,Delivered,App
16296,1358,2022-08-18,COD,Delivered,Web
16297,1887,2022-08-08,UPI,Delivered,App
16298,124,2022-08-21,UPI,Cancelled,App
16299,778,2022-12-13,COD,Delivered,Web
16300,1462,2025-10-11,COD,Cancelled,App
16301,1707,2023-07-25,Wallet,Delivered,App
16302,50,2025-06-10,COD,Delivered,App
16303,54,2024-12-15,UPI,Delivered,App
16304,959,2023-07-01,COD,Delivered,Web
16305,890,2022-09-25,UPI,Delivered,App
16306,1504,2022-10-09,UPI,Delivered,App
16307,1197,2022-10-14,UPI,Cancelled,App
16308,1304,2022-11-10,COD,Delivered,Web
16309,85,2025-12-03,UPI,Delivered,Web
16310,1078,2025-09-20,Wallet,Delivered,Web
16311,1272,2022-11-14,UPI,Delivered,App
16312,1626,2023-12-22,Wallet,Delivered,Web
16313,948,2023-12-12,Wallet,Returned,App
16314,1317,2025-03-11,COD,Delivered,Web
16315,782,2023-03-13,COD,Delivered,Web
16316,477,2024-09-27,COD,Delivered,Web
16317,475,2023-07-05,UPI,Delivered,Web
16318,1069,2025-11-26,UPI,Delivered,Web
16319,1181,2022-11-14,COD,Delivered,App
16320,938,2023-12-20,UPI,Delivered,Web
16321,1566,2025-10-23,COD,Delivered,App
16322,1521,2025-03-06,UPI,Returned,Web
16323,850,2024-09-11,UPI,Delivered,Web
16324,312,2023-11-22,Wallet,Delivered,Web
16325,585,2022-04-07,COD,Delivered,App
16326,1010,2025-07-23,Wallet,Returned,Web
16327,678,2025-03-20,UPI,Delivered,App
16328,570,2025-07-21,Wallet,Delivered,App
16329,1349,2024-10-25,UPI,Delivered,App
16330,792,2023-10-23,UPI,Cancelled,Web
16331,668,2025-12-09,UPI,Delivered,Web
16332,1471,2024-09-06,Wallet,Delivered,Web
16333,136,2023-12-12,Wallet,Delivered,Web
16334,1711,2025-02-18,COD,Delivered,App
16335,1243,2022-07-28,Wallet,Delivered,Web
16336,945,2025-10-16,Wallet,Delivered,App
16337,1555,2024-03-01,COD,Returned,App
16338,344,2023-11-07,UPI,Delivered,Web
16339,1043,2023-01-28,UPI,Delivered,App
16340,580,2024-06-10,Wallet,Cancelled,App
16341,26,2024-12-28,UPI,Delivered,App
16342,113,2025-07-27,UPI,Delivered,Web
16343,1138,2024-11-06,UPI,Delivered,App
16344,486,2022-09-09,Wallet,Delivered,App
16345,540,2022-09-14,Wallet,Delivered,App
16346,1473,2022-11-24,Wallet,Delivered,Web
16347,362,2025-08-19,UPI,Delivered,App
16348,482,2022-10-27,COD,Delivered,App
16349,1713,2023-05-07,Wallet,Cancelled,App
16350,559,2025-11-19,UPI,Delivered,Web
16351,1814,2023-05-01,COD,Delivered,App
16352,777,2024-11-22,Wallet,Delivered,App
16353,1863,2025-09-13,COD,Delivered,App
16354,809,2022-08-19,COD,Delivered,Web
16355,1144,2024-02-24,UPI,Delivered,App
16356,330,2024-10-28,Wallet,Delivered,App
16357,1736,2024-01-01,COD,Cancelled,Web
16358,977,2023-01-12,UPI,Delivered,App
16359,1735,2022-07-27,Wallet,Delivered,App
16360,272,2025-04-05,Wallet,Returned,Web
16361,1759,2023-11-27,COD,Delivered,Web
16362,61,2024-10-07,UPI,Cancelled,Web
16363,1533,2022-11-07,UPI,Delivered,Web
16364,852,2024-08-23,COD,Delivered,Web
16365,1383,2025-04-25,COD,Delivered,Web
16366,524,2022-11-25,COD,Delivered,App
16367,1518,2024-06-23,UPI,Delivered,Web
16368,1901,2023-10-25,UPI,Delivered,Web
16369,1204,2022-06-06,COD,Delivered,App
16370,402,2022-04-16,COD,Delivered,Web
16371,1934,2025-12-13,UPI,Delivered,App
16372,559,2022-03-20,COD,Delivered,App
16373,1428,2025-12-07,Wallet,Returned,Web
16374,1375,2023-12-12,UPI,Delivered,Web
16375,99,2022-12-23,UPI,Delivered,App
16376,199,2024-06-05,COD,Delivered,Web
16377,1136,2025-09-19,Wallet,Delivered,App
16378,831,2023-12-22,Wallet,Cancelled,Web
16379,1868,2023-12-12,UPI,Delivered,Web
16380,1558,2022-04-07,Wallet,Cancelled,App
16381,1418,2023-10-02,UPI,Delivered,Web
16382,505,2025-01-04,COD,Delivered,App
16383,497,2023-09-03,COD,Delivered,Web
16384,1251,2025-09-19,Wallet,Delivered,App
16385,329,2025-07-24,UPI,Cancelled,Web
16386,1577,2025-05-17,UPI,Delivered,Web
16387,373,2023-07-24,UPI,Delivered,Web
16388,865,2024-05-26,Wallet,Delivered,App
16389,598,2023-10-12,COD,Delivered,Web
16390,1239,2025-05-04,Wallet,Delivered,Web
16391,1186,2025-09-04,UPI,Delivered,Web
16392,1681,2023-11-20,COD,Returned,Web
16393,834,2022-08-01,COD,Delivered,App
16394,189,2023-07-19,COD,Cancelled,App
16395,1401,2022-08-23,UPI,Delivered,App
16396,157,2025-01-02,COD,Delivered,App
16397,1765,2024-08-18,Wallet,Delivered,App
16398,155,2024-07-28,UPI,Delivered,App
16399,395,2025-11-20,UPI,Delivered,App
16400,1451,2023-08-08,COD,Delivered,Web
16401,428,2024-11-12,Wallet,Returned,Web
16402,862,2024-09-08,Wallet,Cancelled,Web
16403,1478,2023-12-02,Wallet,Delivered,App
16404,1273,2024-05-10,COD,Delivered,App
